Position	C10_Mut_Control_3	C11_WT_Cipro_3	C12_Mut_Cipro_3	C17_WT_Control_4	C18_Mut_Control_4	C19_WT_Cipro_4	C01_WT_Control_1	C20_Mut_Cipro_4	C21_WT_Control_5	C22_Mut_Control_5	C23_WT_Cipro_5	C24_Mut_Cipro_5	C02_Mut_Control_1	C03_WT_Cipro_1	C04_Mut_Cipro_1	C05_WT_Control_2	C06_Mut_Control_2	C07_WT_Cipro_2	C08_Mut_Cipro_2	C09_WT_Control_3
13450	1531.14	2571.03	2142.54	1305.25	1383.76	1704.14	1437.01	1073.46	1309.2	1489.25	1436.98	801.88	1329.74	1835.42	1664.5	1587.46	1411.84	2076.29	1713.81	1258.92
13550	1566.33	2466.32	2089.91	1254.98	1365.89	1654.44	1441.97	1110.01	1294.89	1450.2	1432.16	803.16	1373.69	1845.26	1606.36	1587.55	1450.3	2029.59	1655.02	1273.02
13650	1554.25	2437.78	2074.33	1302.69	1382.14	1620.66	1437.04	1112.96	1337.21	1403.45	1405.36	835.25	1421.59	1870.71	1579.75	1740.11	1520.95	2180.79	1721.45	1275.75
13750	1561	2426.8	2115.73	1344.79	1343.87	1709.57	1473.69	1137.81	1329.69	1374.51	1491.11	877.11	1461.88	1777.88	1644.63	1823.83	1526.82	2270.95	1717.57	1303.96
13850	1501.5	2395.08	2097.44	1220.29	1316.9	1613.57	1421.25	1126.24	1231.59	1368.67	1425.04	830.16	1392.51	1795.95	1573.11	1728.71	1504.05	2151.19	1689.73	1231.14
13950	1470.02	2227.27	2104.42	1188.14	1226.88	1545.29	1376.6	1091.27	1196.58	1344.12	1311.63	746	1307.52	1740.62	1537.88	1607.71	1382.72	2038.27	1611.11	1133.75
14050	1424.26	2246.77	2007.95	1145.98	1186.35	1645.56	1406	1090.28	1146.94	1298.86	1343.28	709.17	1340.77	1667.37	1513.74	1638.3	1378.34	1942.64	1634.66	1102.55
14150	1480.93	2396.46	1948.9	1236.62	1281.24	1628.2	1473.14	1103.43	1185.7	1341.27	1295.49	755.4	1420.36	1771.87	1543.56	1678.24	1398.35	1952.17	1689.04	1177.83
14250	1600.38	2505.94	2094.32	1289.7	1383.54	1765.72	1490.56	1154.31	1360.61	1434.42	1317.75	836.71	1455.39	1855.01	1622.91	1811.09	1484.26	2068.29	1780.66	1308.73
14350	1601.21	2465.95	2141.9	1242.64	1355.28	1694.01	1545.74	1177.6	1357.16	1526.96	1358.4	898.64	1398.37	1750.91	1609.73	1827.24	1547.56	2118.54	1840.95	1327.48
14450	1600.11	2550.38	2150.46	1258.72	1369.92	1704.29	1485.23	1169.7	1319.57	1512.4	1376.81	892.06	1340.37	1756.13	1570.15	1768.49	1526.22	2061.03	1792.83	1339.45
14550	1592.49	2586.92	2124.74	1268.68	1360.42	1643.45	1532.15	1088.28	1272.51	1491.48	1385.13	874.25	1378.66	1767.23	1538.85	1677.45	1496.52	2006	1706.04	1357.42
14650	1532.36	2413.74	2107.19	1194.25	1328.55	1594.42	1409.29	1101.02	1224.88	1443.75	1380.43	849.22	1358.49	1787.24	1508.84	1641.64	1449.5	1961	1729.46	1298.29
14750	1458.27	2204.76	1936.44	1173.81	1252.07	1583.11	1360.5	1068.44	1148.23	1372.04	1322.61	801.5	1303.11	1722	1457.99	1559.09	1415.05	1911.08	1691.93	1227.57
14850	1439.81	2252.05	1996.82	1339.65	1228.81	1609.45	1382.92	1089.86	1163.4	1429.84	1302.26	849.65	1301.82	1736.73	1553.93	1536.53	1422.84	1959.56	1652.37	1241.72
14950	1565.05	2228.74	2031.07	1247.87	1239.9	1653.33	1409.23	1104.01	1136.67	1441.96	1281.18	845.09	1345.63	1767.94	1576.3	1543.74	1473.38	1940.24	1615.25	1255.51
15050	1576.64	2204.83	2059.24	1252.34	1251	1656.48	1417.41	1115.88	1180.89	1491.14	1255.36	863.96	1437.19	1731.29	1595.53	1673.92	1495.66	1941.2	1627.51	1239.48
15150	1555.46	2327.28	2063.96	1291.45	1292.18	1618.54	1447.25	1027.17	1244.88	1467.3	1292.1	842.51	1425.06	1764.33	1582.31	1669.13	1469.34	1981.56	1662.71	1243.99
15250	1598.63	2301.55	2042.78	1293.37	1352.36	1651.29	1503.21	1014.05	1315.17	1433.41	1313.72	751.22	1398.68	1732.81	1591.24	1708.88	1596.79	1991.36	1584.74	1308.76
15350	1547.15	2272.83	2000.87	1191.95	1289.65	1583.94	1374.31	950.76	1261.83	1387.46	1269	732.27	1285.99	1682.13	1507.91	1666.19	1560.19	1922.75	1528.96	1266.06
15450	1559.66	2351.23	1994.99	1213.78	1232.63	1564.21	1432.98	916.35	1249.75	1452.34	1198.7	744.13	1333.05	1672.69	1447.75	1627.24	1544.89	1956.13	1530.29	1267.82
15550	1503.89	2242.22	1965.72	1210.43	1228.88	1553.21	1434.84	882.32	1150.46	1414.15	1177.99	718.86	1250.16	1637.59	1466.79	1572.82	1491.6	1954.23	1494.24	1256.47
15650	1478.66	2205.53	1955.19	1186.13	1186.11	1544.04	1389.72	847.54	1099.77	1412.81	1116.48	682.63	1190	1557.08	1424.15	1505.28	1445.27	1849.12	1405.25	1231.22
15750	1443.38	2252.99	2042.92	1183.97	1188.19	1518.24	1354.36	903.2	1140.49	1433.51	1121.29	695.39	1183.54	1653.18	1510.22	1469.06	1570.07	1892.4	1421.03	1222.68
15850	1445.9	2308.99	2088.21	1208.2	1273.99	1502.96	1494.38	975.42	1138.46	1477.86	1169.87	746.54	1174.89	1666.22	1484.03	1472.68	1516.71	1824.25	1509.77	1211.95
15950	1494.07	2246.03	2013.27	1228.65	1280.57	1488.53	1474.43	970.25	1157.5	1423.92	1083.04	741.06	1220.54	1610.64	1532.1	1498.52	1447.57	1754.84	1462.21	1222.76
16050	1457.16	2185.33	1933.46	1190.52	1242.71	1516.37	1406.77	897.01	1177.94	1426.8	1113.59	728.14	1190.16	1598.83	1497.76	1462.04	1430.27	1749.39	1423.19	1175.71
16150	1497.06	2178.1	1982.12	1173.67	1233.37	1505.89	1399.13	909.47	1182	1411.06	1174.88	716.47	1232.53	1576.91	1457.41	1521.34	1464.37	1802.9	1429.99	1205.22
16250	1425.35	2227.27	1913.84	1147.68	1223.09	1413.64	1409.62	911.53	1217.89	1378.48	1168.59	685.29	1243.36	1585.68	1406.21	1543.61	1407.24	1846.73	1481.11	1121.68
16350	1447.67	2340.9	1895.13	1176.65	1299.52	1494.14	1461.37	941.62	1308.86	1448.66	1189.05	692.46	1291.76	1616.61	1397.03	1575.44	1430.29	1817.38	1548.91	1139.28
16450	1440.42	2244.28	1934	1204.06	1278.08	1535.62	1402.23	894.19	1351.2	1461.1	1229.32	732.63	1284.25	1675.39	1434.98	1575.22	1434.12	1753.83	1527.6	1183.92
16550	1414.42	2201.87	1943.87	1202.33	1306.88	1493.6	1382.04	906.3	1296.57	1386.47	1141.64	732.91	1221.08	1631.58	1377.65	1520.65	1379.32	1818.55	1461.05	1134.04
16650	1391.1	2230.77	1943.32	1207.25	1248.84	1462.45	1388.96	943	1264.68	1379.95	1094.55	691.59	1217.65	1593.31	1364.78	1500.82	1387.21	1824.17	1467.52	1128.44
16750	1450.92	2336.49	1977.78	1241.57	1306.67	1579.19	1431.6	959.31	1241.52	1384.01	1145.21	721.59	1304.47	1654.84	1449.17	1472.31	1423.54	1928.79	1534.71	1169.6
16850	1427.07	2269.15	1966.94	1198.4	1336.84	1574.73	1437.26	979.11	1256.81	1335.28	1212.04	768.06	1310.79	1663.57	1446.85	1555.48	1370.24	1960.21	1563.4	1202.24
16950	1486.64	2352.5	2050.98	1213.58	1369.59	1653.66	1487.22	1063.38	1323.91	1411.97	1319.74	812.4	1346.92	1627.73	1469.47	1647.81	1420.76	1990.32	1640.95	1302.03
17050	1428.87	2277.55	2092.52	1231.24	1369.5	1648.22	1409.9	1032.68	1336.22	1361.41	1283.58	785.1	1292.42	1612.02	1447.66	1586.53	1432.37	1998.75	1609.19	1296.61
17150	1464.17	2374.22	2094.42	1233.61	1344.9	1623.03	1433.06	1074.38	1308.36	1395.62	1330.64	841.53	1317.27	1665.32	1468.52	1647.24	1446.16	2066.1	1600.23	1295.05
17250	1373.26	2257.37	2001.44	1160.02	1346.06	1595.11	1421.3	1037.9	1281.15	1334.89	1329.63	814.72	1235.53	1584.67	1409.55	1557.7	1407.17	1996.31	1582.97	1287.3
17350	1343.67	2157.82	1798.58	1138.8	1242.14	1522.17	1294.61	969.17	1205.61	1243.56	1247.01	766.07	1153.83	1536.4	1386.23	1475.18	1322.74	1898.73	1504.14	1149.59
17450	1324.15	2136.56	1692.16	1120	1079.32	1493.3	1207.91	991.14	1134.87	1137.73	1243.18	760.32	1135.34	1536.98	1354.91	1335.65	1250.8	1800.81	1448.69	1091.12
17550	1251.73	2098.19	1617.17	1107.09	1040.39	1497.22	1198.21	918.54	1053.76	1128.39	1192.18	707.75	1134.5	1449.03	1300.31	1270.39	1204.55	1712.62	1382.78	1078.66
17650	1188.78	2015.7	1640.58	1046.45	1071.28	1343.37	1131.33	808.87	979.81	1118.39	1123.94	692.99	1119.2	1395.84	1302.13	1255.92	1133.5	1717.24	1349.24	1012.36
17750	1276.94	2150.86	1782.6	1113.21	1123.76	1559.68	1213.28	1089.47	1089.54	1216.11	1380.66	927.76	1193.45	1513.47	1595.87	1387.16	1264.29	1849.8	1624.5	1124.95
17850	1343.22	2348.63	1953.26	1143.1	1201.27	1763.79	1329.6	1310.1	1149.58	1310.74	1541.52	1238.41	1211.82	1616.31	1753.4	1474.9	1334.09	2025.83	1851.78	1168.26
17950	1468.43	2493.03	2080.07	1252.87	1343.03	1855.2	1493.9	1395.97	1224.36	1406.36	1549.74	1313.28	1255.89	1727.4	1835.22	1657.51	1460.63	2115.46	1981.27	1266.68
18050	1536.59	2490.43	2148.6	1267.46	1432.34	1872.2	1528.38	1409.93	1202.78	1425.84	1594.23	1341.01	1271.47	1818.02	1896.56	1744.49	1527.34	2234.51	2107.23	1313.28
18150	1605.27	2616.99	2236.54	1339.26	1434.79	2003.41	1640.5	1462.42	1328.6	1487.15	1578.68	1381.38	1362.92	1917	1949.74	1841.56	1610.62	2399.25	2150.94	1333.48
18250	1616.75	2571.21	2224.62	1396.52	1449.77	2033.9	1601.18	1481.2	1316.84	1581.61	1668.69	1361.65	1379.29	1957.95	2052.22	1809.58	1708.82	2407.26	2155.5	1366.59
18350	1546.36	2462.41	2167.28	1352.75	1397.39	2015.98	1546.55	1358.31	1293.51	1550.31	1637.72	1195.65	1447.08	1935.97	1885.54	1777.24	1611.12	2233.33	2036.94	1352.6
18450	1507.4	2326.03	2004.15	1334.73	1294.25	1751.74	1495.74	1035.26	1255.95	1475.38	1397.46	860.17	1383.47	1788.08	1507.54	1623.26	1489.84	1916.25	1685.05	1275.38
18550	1483.6	2245.65	1987.17	1286.14	1210.26	1615.29	1435.2	889.72	1240.09	1370.48	1274.16	674	1305.7	1688.16	1328.45	1532.79	1428.77	1760.69	1522.74	1226.48
18650	1506.84	2246.46	1981.41	1226.03	1221.15	1628.53	1453.55	945.42	1303.61	1400.99	1248.44	676.43	1428.87	1752.52	1401.34	1615.3	1473.5	1784.78	1527.47	1328.64
18750	1605.71	2302.37	2015.16	1334.54	1280.26	1594.38	1569.88	1020.47	1287.22	1541.71	1346.79	745.64	1432.76	1803.13	1481.85	1709.64	1551.36	1933.78	1663.58	1238.44
18850	1623.56	2270	2020.78	1334.34	1303.04	1562.02	1555.46	1050.68	1309.75	1595.76	1334.29	801.47	1422.32	1736.4	1443.02	1748.8	1511.27	2023.08	1729.4	1208.04
18950	1475.79	2124.48	1924.83	1221.61	1259.51	1498.63	1403.06	1002.19	1240.02	1482.84	1258.99	814.64	1302.65	1604.21	1291.12	1618.2	1377.83	1890.2	1578.29	1185.34
19050	1303.48	1868.68	1621.49	1051.19	1113.85	1321.7	1186.81	846.47	1067.94	1277.18	1121.07	699.59	1150.03	1445.99	1166.57	1391.22	1157.73	1596.55	1377.49	1045.33
19150	1233.65	1765.91	1409.25	952.15	1022.39	1270.94	1033.51	700.03	1063.46	1162.33	1053.18	677.12	1060.31	1404.37	1058.52	1311.59	1124.31	1484.32	1274.98	989.24
19250	837.75	1140.19	923.25	604.34	689.34	867.91	661.35	450.74	721.23	735.19	716.49	472.37	713	905.84	737.89	938.97	818.09	1090.64	879.79	698.07
19350	1102.73	1514.7	1227.4	781.2	941.02	1135.42	858.53	591.09	865.28	951.74	896.81	573.01	928.89	1132.21	991.76	1077.24	1055.03	1436.43	1142.41	871.77
19450	1461.19	2065.32	1817.6	1094.3	1238.46	1509.01	1180.58	809.14	1186.02	1266.12	1140.9	680.94	1155.59	1454.87	1334.99	1439.34	1351.12	1902.91	1499.75	1107.42
19550	1508.27	2104.99	1984.16	1157.7	1248.08	1459.02	1255.99	901.79	1192.67	1303.56	1179.71	675.75	1220.9	1455.13	1367.92	1551.5	1380.8	1938.45	1572.24	1184.18
19650	1463.18	2212.27	1970.51	1202.33	1331.16	1436.9	1370.95	925.54	1223.19	1352	1152.29	682.67	1220.93	1521.56	1331.66	1562.6	1414.46	1897.61	1651.58	1182.34
19750	1547.42	2312.36	1996.69	1286.77	1378.44	1547.06	1441.8	995.55	1347.94	1413.45	1178.99	741.77	1309.08	1569.65	1382.83	1694.63	1437.32	1877.32	1695.84	1240.74
19850	1477.8	2202.31	1943.63	1283.4	1375.08	1399.89	1469.02	917.69	1324.97	1406.01	1168.58	740.66	1371.92	1558.96	1406.6	1680.82	1447.15	1831.31	1589.77	1234.83
19950	1419.03	2054.68	1843.89	1203.9	1265.13	1356.13	1408.84	861.06	1233.33	1358.82	1070.64	705.5	1332.27	1478.85	1336.51	1608.05	1379.02	1699.63	1490.63	1187.75
20050	1456.93	2180.3	1889.54	1221.36	1270.29	1475.07	1440.73	896.2	1292.72	1354.51	1129.78	665.55	1342	1548.46	1293.07	1638.48	1362.51	1721.77	1508.35	1153.9
20150	1497.87	2350.1	1986.05	1275.88	1317.96	1533.48	1429.52	865.72	1337.72	1426.09	1188.37	666.96	1421.95	1596.47	1350.75	1729.7	1473.45	1779.33	1571.2	1247.6
20250	1670.42	2502.51	2058.28	1356.79	1441.96	1620.76	1518.26	887.6	1351.83	1490.14	1170.22	694.29	1421.11	1727.88	1402.24	1809.36	1600.86	1926.63	1651.01	1355.44
20350	1650.69	2381.23	2015.09	1353.09	1410.74	1574.88	1391.17	846.62	1316.01	1462.95	1104.66	660.72	1267.28	1706.36	1313.59	1706.55	1559.81	1859.13	1508.85	1278.47
20450	1457.42	2138.98	1847.34	1211.05	1307.44	1411.54	1306.04	724.34	1179.54	1383.92	999.34	602.53	1186.63	1570.32	1167.91	1555.79	1444.41	1662.32	1341	1269.69
20550	1461.18	2157.58	1747.99	1218.61	1366.48	1440.47	1337.24	702.08	1268.72	1425.81	925.74	567.32	1159.13	1642.41	1208.16	1562.68	1429.89	1593.72	1348.87	1288.04
20650	1459.91	2175.12	1738.88	1258.9	1294.71	1391.22	1332.76	689.87	1298.63	1427.19	930.77	521.22	1231.07	1602.26	1172.2	1566.52	1429.99	1600.9	1367.64	1284.17
20750	1499.44	2266.04	1889.82	1344.42	1343.44	1462.57	1448.88	740.67	1359.38	1447.25	918.73	513.97	1340.35	1601.23	1147.24	1678.35	1527.79	1676.21	1378.86	1370.06
20850	1348.34	2044.99	1721.81	1210.55	1172.86	1310.4	1301.48	712.36	1260.24	1299.33	848.37	489.01	1208.9	1423.51	1068.67	1523.68	1394.07	1521.59	1201.4	1204.05
20950	1339.65	2062.47	1699.72	1188.52	1182.5	1268.79	1326.72	710.9	1257.28	1337.38	909.17	524.82	1280.96	1390.7	1080.05	1554.42	1384.39	1502.91	1239.33	1207.94
21050	1347.4	2094.82	1685.85	1139.21	1263.54	1329.95	1336.62	695.57	1181.28	1307.75	922.96	536.62	1328.48	1482.28	1104.53	1538.01	1399.6	1579.16	1252.06	1267.59
21150	1398.99	2134.34	1787.29	1270.52	1334.92	1387.54	1418.19	721.61	1228.48	1354.81	980.46	597.23	1336.95	1557.74	1164.36	1649.83	1464	1717.36	1357.18	1232.37
21250	1418.44	2148.26	1742.91	1196.27	1288.96	1376.33	1365.84	719.53	1249.83	1362.48	1021.59	601.07	1238.71	1500.98	1160.16	1622.04	1506.08	1708.92	1355.79	1205.91
21350	1371.6	2143.36	1726.5	1154.26	1310.73	1399.72	1292.12	713	1249.73	1300.4	1032.43	605.12	1221.86	1503.19	1215.56	1632.7	1492.44	1719.87	1322.6	1190.3
21450	1342.31	1966.89	1576.36	1083.15	1189.91	1317.25	1259.14	676.19	1149.28	1207.69	972.73	578.41	1159.87	1486.66	1134.21	1470.33	1395.32	1567.36	1221.01	1143.35
21550	1675.7	2368.83	1965.9	1311.4	1428.89	1559.11	1545.68	843.15	1402.89	1517.64	1198.24	709.09	1348.94	1794.6	1393.31	1801.58	1660.1	1926.93	1494.49	1394.48
21650	1717.93	2321.23	2030.1	1347.97	1396.56	1539.82	1564.29	866.57	1376.05	1551.17	1263.05	730.31	1339.69	1707.98	1419.99	1810.65	1688.45	1957.21	1558.96	1343.86
21750	1593.4	2156.6	1813.66	1205.36	1269.32	1467.77	1421.78	794.57	1290.74	1381.67	1148.1	691.35	1273.12	1607.52	1345.33	1665.12	1522.36	1779.87	1461.91	1221.79
21850	1579.78	2235.04	1795.31	1209.12	1280.19	1468.26	1425.35	799.56	1355.14	1444.65	1193.02	677.62	1261.52	1670.63	1386.01	1712.56	1539.03	1784.99	1485.25	1310.01
21950	1512.41	2148.99	1797.11	1197.1	1278.95	1474.71	1383.4	798.07	1256.51	1375.5	1134.46	706.6	1337.19	1612.42	1425.8	1581.87	1421.34	1761	1505.35	1293.31
22050	1455.41	2144.29	1858.11	1241.38	1265.93	1406.48	1362.64	823.42	1199.14	1343.43	1120.07	716.75	1403.14	1548.07	1452.45	1543.8	1391.76	1729.04	1497.37	1234.31
22150	1461.41	2195.17	1907.38	1178.63	1243.33	1402.4	1360.23	830.76	1203.41	1376.06	1122.1	758.2	1304.29	1495.45	1381	1628.17	1429.75	1770.28	1554.4	1222.22
22250	1541.93	2277.57	1909.5	1168.03	1288.36	1599.9	1399.3	891.42	1266.98	1394.7	1249.86	822.43	1370.11	1604.29	1482.14	1640.88	1429.25	1856.76	1576.22	1310.12
22350	1477.36	2347.19	1970.93	1176.92	1328.54	1653.81	1355.03	972.47	1314.74	1423.58	1241.11	894.32	1351.04	1625.71	1533.17	1631.83	1477.05	1903.35	1618.96	1346.42
22450	1426.98	2351.38	2075.75	1230.34	1348.11	1658.63	1353.8	990.57	1292.13	1440.41	1307.67	916.81	1268.15	1651.96	1545.73	1663.7	1416.54	1914.87	1632.26	1249.61
22550	1529.3	2370.83	2160.54	1221.6	1405.49	1665.14	1439.61	978.95	1312.55	1473.38	1339.38	860.91	1303.82	1676.78	1601.6	1696.39	1444.38	1954.23	1753.68	1280.33
22650	1642.22	2526.47	2271.23	1366.69	1457.06	1685.64	1597.7	1078.85	1397.01	1494.37	1398.43	893.43	1391.67	1779.96	1600.57	1762.41	1509.04	2044.14	1781.22	1420.01
22750	1636.37	2456.68	2203.09	1362.69	1471.84	1701.39	1549.76	1050.33	1362.35	1461.74	1427.27	884.36	1427.24	1807.57	1581.14	1766.61	1539.98	2071.57	1824.2	1419.35
22850	1498.14	2295.76	2041.21	1309.09	1393.51	1577.05	1453.03	1030.08	1281.22	1372.42	1385.76	824.66	1397.74	1734.74	1582.99	1661.64	1426.08	1980.37	1685.09	1284.06
22950	1533.42	2346.35	2003.44	1334.32	1379.71	1680.24	1515.04	1061.52	1250.51	1471.42	1401.57	862.31	1385.44	1768.88	1625.31	1626.14	1514.28	1989.85	1702.64	1310.97
23050	1532.7	2419.17	2066.25	1291.95	1330.49	1769.99	1563.98	1188.46	1279.27	1417.65	1458.06	997.34	1354.82	1836.71	1750.1	1595.52	1565.89	2026.13	1801.53	1266.56
23150	1565.89	2337.52	2035.56	1266.09	1247.43	1829.73	1472.74	1231.61	1242.18	1371.35	1522.18	1148.3	1340.94	1815.67	1709.36	1575.26	1458.59	2166.48	1921.95	1208.07
23250	1463.79	2366.99	2007.89	1253.38	1256.48	1836.75	1504.28	1199.42	1222.03	1367.97	1472.12	1194.45	1294.87	1826.78	1725.72	1560.71	1491.85	2099.32	1894.77	1212.92
23350	1445.36	2351.21	2097.9	1249.75	1290.53	1773.84	1464.03	1246.11	1257.7	1341.07	1520.45	1232.6	1306.57	1869.93	1796.18	1550.89	1489.37	2090.99	1890.2	1238.05
23450	1468.51	2401.5	2142.79	1249.93	1331.34	1959.09	1480.13	1362.33	1296.17	1365.43	1698.07	1468.57	1347.82	1873.79	1814.83	1552.97	1477.82	2226.54	1996.03	1247.83
23550	1516.4	2470.82	2256.69	1342.4	1337.79	2100.45	1512.08	1486.32	1320.92	1528.64	1759.58	1529.48	1381.66	1929.33	1908.98	1589.01	1503.39	2396.41	2091.12	1303.27
23650	1522.38	2501.42	2353.68	1335.88	1426.09	2031.74	1487.65	1398.88	1383.45	1553.71	1757.23	1444.37	1414.34	1865.29	1953.01	1658.93	1590.09	2370.69	2045.05	1308.42
23750	1616.32	2585.16	2458.61	1389.74	1479.24	2151.16	1471.81	1553.65	1454.89	1503.52	1827.27	1706.02	1466.05	1970.13	2080.54	1705.73	1652.27	2480.41	2156.43	1418.47
23850	1635.59	2572.37	2511.91	1342.26	1421.68	2208.33	1425.65	1732.7	1404.05	1494.03	1963.6	1948.81	1439.68	2109.84	2074.14	1745.97	1577.61	2479.69	2180.53	1432.3
23950	1668.3	2606.72	2460.42	1339.89	1418.09	2231.21	1525.01	1752.07	1327.16	1564.45	1900.87	2116.84	1519.65	2118.87	2047.42	1771.77	1578.33	2488.15	2203.95	1429.31
24050	1570.93	2411.71	2370.89	1217.33	1411.34	2164.63	1515.27	1659.92	1312.14	1462.26	1844.82	2031.89	1448.35	1933.99	1956.22	1715.17	1526.24	2457.47	2032.26	1365.23
24150	1432.51	2321.56	2222.39	1163.01	1368.42	2047.01	1438.6	1540.28	1245.03	1397.9	1696.44	1967.69	1368.75	1871.13	1956.11	1629.18	1461.98	2231.93	1921.85	1265.97
24250	1424.61	2293.65	2110.77	1176.11	1325.03	2073.74	1411.7	1455.26	1190.19	1404.78	1683.44	1923.73	1329.77	1904.73	1996.67	1609.62	1427.19	2071.51	1941.76	1259.6
24350	1426	2405.25	2025.7	1230.33	1363.52	2076.33	1429.52	1450.03	1293.05	1423.71	1704.06	1858.44	1328.24	1908.29	1951.04	1682.48	1533.33	2123.66	1961.83	1236.67
24450	1473.64	2395.16	2052.64	1211.46	1365.58	1994.15	1425.8	1465.06	1279.27	1449.95	1657.02	1878.09	1276.29	1817.77	1889.5	1678.89	1471.18	2200.98	1970.3	1221.24
24550	1554.97	2463.72	2255.79	1260.32	1431.25	2045.62	1528.51	1605.6	1343.85	1571.9	1735.38	1983.58	1342.25	1872.39	1911.18	1756.51	1514.46	2310.04	2010.31	1305.48
24650	1581.89	2460.11	2100	1232.82	1395.68	1948.29	1478.15	1440.85	1255.14	1555.96	1592	1768.92	1304.67	1842.06	1823.3	1734.07	1549.81	2222.63	1892.67	1290.6
24750	1605.26	2385.01	2083.74	1282.3	1420.87	1846.21	1525.66	1168.95	1316.88	1545.42	1436.79	1399.32	1367.8	1730.8	1676.99	1671.82	1530.24	2062.54	1747.81	1320.17
24850	1565.48	2252.93	2167.34	1320.96	1417.46	1763.82	1606.98	1132.41	1355.53	1533.16	1416.54	1270.73	1343.16	1604.33	1613.54	1682.15	1601.51	2010.18	1761.89	1324.1
24950	1589.82	2299.48	2049.28	1422.18	1381.79	1748.75	1592.85	1140.86	1364.98	1595.7	1356.72	1276.64	1353.04	1586.85	1629.39	1692.47	1647.59	1989.94	1745.89	1329.51
25050	1585.63	2228.66	1896.25	1357.92	1327.68	1646.01	1523.07	1024.84	1339.57	1489.43	1228.96	1162.38	1354.74	1624.25	1505.29	1608.79	1562.76	1837.52	1619.43	1327.57
25150	1548.73	2211.93	1922.66	1298.66	1346.03	1569.34	1493.59	949.81	1361.58	1467.58	1169.41	1057.88	1369.37	1544.38	1453.93	1686.81	1559.73	1813.48	1585.76	1325.35
25250	1541.5	2142.98	1836.16	1262.2	1301.97	1420.56	1502.79	784.2	1307.88	1474.61	1017.1	699.39	1379.31	1516.5	1244.93	1775.71	1458.52	1671.24	1370.53	1268.51
25350	1631.59	2181.38	1802.74	1317.35	1379.15	1340.77	1531.18	687.41	1348.8	1499.38	845.34	498.12	1426.84	1479.03	1097.22	1844.45	1502	1579.06	1325.88	1371.15
25450	1688.71	2125.79	1934.03	1322.67	1424.35	1330.6	1575.3	649.05	1380.38	1574.23	854.5	497.47	1469.33	1427.89	1088.51	1870.73	1564.29	1658.14	1305.56	1339.68
25550	1595.1	2083.45	1886.09	1259.92	1356.61	1202.74	1553.13	650.5	1355.6	1551.6	863.39	510.99	1428.84	1382.88	1085.87	1843.27	1536.08	1624.54	1237.64	1224.09
25650	1627.08	2086.75	1743.93	1307.73	1370.91	1243.65	1553.72	672.55	1293.04	1618.56	823.51	463.09	1394.03	1373.34	1055.17	1732.94	1503.42	1593.66	1300.8	1322.54
25750	1582.55	1905.52	1663.74	1272.78	1355.17	1180.98	1541.13	650.2	1219.37	1485.56	785.92	430.91	1314.84	1321.95	958.99	1640.25	1479.11	1487.12	1258.88	1247.41
25850	1566.45	1816.85	1623.15	1264.7	1287.67	1160.35	1458.95	667.73	1260.38	1451.72	780.29	449.96	1316.29	1305.46	958.47	1590.89	1369.81	1484.66	1171.52	1231.86
25950	1628.78	1905.03	1593.76	1278	1266.19	1155.79	1487.73	647.84	1293.85	1516.74	771.77	452.94	1359.27	1282.89	991.1	1631.04	1405.09	1510.22	1255.83	1248.29
26050	1640.9	2059.39	1729.21	1298.26	1374.47	1214.2	1492.32	664.8	1381.38	1562.49	778.26	488.55	1376.46	1301.84	1067.14	1754.26	1531.88	1610.3	1267.09	1312.57
26150	1581.47	2026.97	1649.7	1237.2	1352.22	1177.79	1459.9	618.83	1296.54	1457.77	777.05	503.57	1314.79	1247.44	987.14	1650.99	1475.79	1546.39	1197.55	1336.85
26250	1535.2	2011.6	1653.19	1228	1372.94	1186.42	1455.47	635.47	1277.92	1409.1	819.93	481.94	1289.48	1289.43	987.48	1670.37	1422.19	1578.65	1189.15	1208.05
26350	1604.72	2071.12	1665.08	1315	1443.35	1247.93	1513.93	656.33	1299.69	1496.98	849.66	482.12	1322.12	1398.41	998.45	1820.23	1484.18	1599.07	1193.07	1332.32
26450	1608.53	2190.15	1689.97	1362.48	1476.08	1305.8	1570.06	678.66	1388.28	1598.09	798.68	477.25	1446.29	1497.05	1023.7	1794.23	1586.33	1678.88	1245.6	1444.92
26550	1637.55	2138.2	1798.1	1403.85	1469.13	1330.17	1624.14	678.1	1449.35	1593.49	836.85	482.92	1493.4	1519.2	1080.5	1786.81	1617.23	1665.52	1298.13	1385.56
26650	1663.55	2112.97	1771.43	1347.37	1463.53	1277.37	1591.23	686.88	1393.08	1558.92	787.79	484.8	1461.56	1456.93	1070.46	1794.24	1627.21	1629.33	1315.95	1369.25
26750	1687.45	2090.4	1692.28	1317.8	1434.13	1234.12	1603.24	698.32	1361.91	1525.46	774.93	530.71	1438.13	1469.34	1087.59	1750.65	1611.47	1591.29	1316.69	1381.34
26850	1588.89	2054	1618.43	1345.2	1392.06	1171.39	1557.09	650.38	1281.02	1436.57	781.23	505.45	1422.24	1354.5	1040.63	1683.42	1509.56	1541.67	1266.01	1313.56
26950	1527.98	1945.82	1567.32	1264.43	1372.29	1145.36	1468.33	592.22	1216.35	1450.77	813.66	492.05	1400.65	1337.07	987.06	1637.48	1460.05	1480.47	1217.04	1303.58
