Position	C10_Mut_Control_3	C11_WT_Cipro_3	C12_Mut_Cipro_3	C17_WT_Control_4	C18_Mut_Control_4	C19_WT_Cipro_4	C01_WT_Control_1	C20_Mut_Cipro_4	C21_WT_Control_5	C22_Mut_Control_5	C23_WT_Cipro_5	C24_Mut_Cipro_5	C02_Mut_Control_1	C03_WT_Cipro_1	C04_Mut_Cipro_1	C05_WT_Control_2	C06_Mut_Control_2	C07_WT_Cipro_2	C08_Mut_Cipro_2	C09_WT_Control_3
13150	16494.29	18240.84	20599.88	18676.93	19172.91	20662.37	17519.57	25707.34	14849.98	15733.92	15090.41	15704.07	16561.59	16478.4	21395.61	19719.32	20039.08	19961.31	19164.85	14228.33
13250	16914.97	18305.99	20612.64	19262.44	19832.93	21229.41	17862.99	26356.99	14810.5	16111.72	14816.86	15953.47	16542.49	16125.2	21732.47	20504.29	20272.15	19593.68	19273.47	14361.79
13350	17088.09	18740.16	21126.26	19534.03	20110.88	21319.79	18215.49	26308.94	14876.28	16339.29	15117.04	16195.97	16614.1	16578.53	21841.03	21003.24	20513.13	20109.88	19481.35	14508.35
13450	16549.13	18305.35	20180.31	18793.64	19211.65	20715.89	18014.04	25607.89	14484.97	15919.77	14863.49	15652.19	15906.8	16172.35	21305.11	20364.04	19925.89	19554.26	18944.99	13979.27
13550	17224.17	19096.28	20659.88	19195.31	19928.91	21401.59	18792.12	26461.7	15171.82	16367.2	15312.29	15966.11	16673.07	16664.8	21731.86	20430.48	20385.3	20121.25	19539.08	14509.42
13650	18299.03	20786.91	22382.08	20882.94	21510.16	23087.66	20321.8	28621.44	16077.2	17439.48	16847.88	16685.15	18652.33	18375.26	23155.04	21424.65	21617.43	21701.79	20936.84	15640.22
13750	17269.47	19437.69	20926.29	19360.51	19859.26	21574.58	19067.9	27282.28	15136.2	16323.82	15775.69	15800.84	17772.05	17580.14	22033.76	20091.14	20373.19	19864.67	19625.38	14480.1
13850	16288.75	18832.76	19473.46	18557.89	18857.76	20643.28	17787.77	25691.6	14551.71	15361.65	15055.65	15260.78	17081.49	16965.23	21082.49	19337.77	19267.29	18869.6	18820.58	13803.44
13950	16148.24	18734.82	19348.73	18772.13	19220.68	20920.63	17819.44	25863.13	14459.2	15589.45	15335.44	15366.84	16948.88	16820.6	21570.48	19171.26	19077.39	18845.09	18735.89	13942.66
14050	16824.53	19319.34	20901.94	19854.55	20296.46	21687.99	18698.23	27088.13	15274.49	16349.36	15726.78	16038.54	17292.35	17213.69	22320.9	20265.2	20104.63	20105.27	19463.85	14558.65
14150	17882.48	20186.14	22493.12	21048.64	21778.12	22816.82	20091.81	29109.85	16362.61	17709.68	16550.31	17145.78	17658.48	18061.01	23494.48	21928.56	21426.71	21879.58	20691.67	15350.3
14250	18524.49	20583.51	23000.43	21870.94	22439.66	23861.89	20687.54	30411.35	17018.88	18431.46	17039.5	17770.02	18107.88	18386.36	24084.63	22470.15	22515.29	22441.42	21230.63	15889.4
14350	18335.03	20914.07	22904.09	21774.68	21846.41	23969.35	20446.15	30276.59	16935.92	18106.9	16964.15	17513.29	18182.08	18625.5	24033.07	22256.6	22344.78	22180.25	20981.72	15632.18
14450	17595.13	20179.66	22255.92	20793.73	21072.83	23113.51	19562.9	29369.25	16190.68	17633.59	16432.33	16880.77	17511.83	18065.39	23111.91	21906.08	21674.48	21617.97	20245.41	15008.77
14550	18138.88	20505.55	23135.92	21339.24	21936.72	23892.7	19908.99	30036.18	16606.87	18149.65	16720.03	17189.16	18096.75	18564.09	23710.77	22224.43	21983.04	22069.3	20863.88	15275.15
14650	17945.39	20289.31	22904.31	20956.76	21604.63	23443.95	19568.64	29200.73	16233.37	17650.22	16389.38	16921.55	18022.51	18428.88	23536.43	21517.59	21739.71	21433.5	20376.03	14973.99
14750	18349.58	21176.41	22952.33	21262.43	21832.69	24023.3	20298.57	29421.58	16585.12	17933.64	16928.81	17074.26	18631.62	18908.09	23733.15	21882.5	21961.86	21785.09	20583.95	15589.04
14850	17561.59	20375.68	21503.9	19979.96	20612.92	22949.53	19435.12	27968.04	15994.54	17052.19	16180.25	16385.68	17746.13	18071.83	22301.34	20742.75	20907.17	20606.81	19601.22	15145.52
14950	17766.75	20544.35	21319.69	20088.57	20586.99	22822.05	19216.08	27763.78	15866.14	17229.01	15850.58	16488.79	17503.91	17876.54	21890.56	20678.68	20802.9	20539.73	19601.99	15210.63
15050	17938.34	19866	21362.06	19817.28	20355.49	21863.3	19253.23	27595.49	15528.87	17073.72	15554.92	16395.01	16967.97	17410.38	21829.17	20316.35	20959.46	20521.19	19639.46	15045.2
15150	18601.35	20316.91	22227.92	20827.18	21197.56	22915.46	19921.8	28670.04	15839.13	17568.43	16141.72	16671.44	17544.57	17805.51	22431.41	21126.86	21739.02	20926.65	20479.12	15614.17
15250	18383.06	20225.07	22435.92	20553.34	20966.96	22800.11	19703.06	27864.74	16010.35	17534.64	16228.96	16742.06	17103.49	17753.08	21770.05	20815.86	21562.58	20719.65	20006.87	15455.97
15350	18503.5	19989.91	22105.94	20643.96	21295.8	23107.2	19440.84	27493.83	15867.75	17638.19	16091.71	16788.77	17129.08	17610.4	21747.4	20807.08	21595.73	20797.78	20051.17	15504.97
15450	18286.67	19517.9	21731.43	20241.5	20785.73	22793.09	18712.91	26121.5	15705.96	17059.69	15988	16613.59	16760.83	17370.09	20986.13	20344.63	21236.36	20622.33	19863.09	15076.99
15550	18615.97	20888.86	22924.67	21255.02	22166.2	24117.61	19919.49	28729.39	16645.9	17757.68	16568.88	17193.58	18053.98	18881.83	22856.61	21845.36	22261.47	22034.42	20778.55	15499.54
15650	19121.12	21672.92	23868.11	21903.96	22474.19	24810.49	20942.93	30784.53	17187.99	18425.8	17033.26	17797.39	18956.11	19620.72	24309.8	23125.37	23156.43	22970.88	21651.96	16288.32
15750	19798.34	22446.32	24964	22499.6	22853.22	25543.19	21712.96	32111.41	17838.82	19127.17	17342	18455.71	19606.14	20359.52	25134.83	23872.04	23762.79	24075.07	22563.61	16923.39
15850	18849.72	21294.21	23689.77	21123.65	21742.45	24248.16	20623.62	30456.49	17332.12	18262.09	16628.88	17423.5	18619.51	19185.38	23793.01	22774.97	22720.18	22924.83	21559.29	16087.15
15950	19181.59	21744.07	23340.28	21675.4	22565.04	25287.77	20809.12	30693.51	17423.33	18613.24	17259.75	17655.87	19323.88	19955.78	24178.21	23187.34	23063.47	22965.48	21659.82	16693.03
16050	18806.24	21275.18	22601.13	21188.28	22327.4	24304.23	20266.92	29647.43	16950.62	18374.11	16872.71	17311.37	18838.88	19752.42	23510	22626.95	22331.67	21656.98	20596.28	16052.23
16150	19098.92	20875.13	23011.81	21855.94	22499.68	24559.18	20453.82	30003.67	16925.54	18517.29	16585.01	16957.62	18590.09	19274.07	23391.67	22690.91	22658.78	21801.49	20510.18	15837.34
16250	19225.34	20817.12	23339.01	21427.8	22176.01	24180.44	20521.04	29839.28	16906.09	18351.07	16425.93	17310.56	17999.68	18836.79	23442.52	22578.93	22695.52	22253.99	20504.82	15928.34
16350	19670.75	21997.58	24230.08	22495.36	23266.83	25433.49	21632.53	31540.01	17567.01	18938.87	17163.82	17880.94	18930.98	19884.62	24008.22	23321.15	23449.56	23155.52	21745.23	16689.99
16450	18947.22	21315.34	23758.84	21920.17	22284.84	24639.83	21299.78	30864.04	17045.62	18583.97	16919.38	17575.3	18530.2	19475.83	23973.38	22849.52	23140.84	22584.39	21508.7	16166.65
16550	19105.97	21226.25	23716.92	21979.74	22439.85	24878.05	21205.89	30853.38	16992.92	18730	16817.06	17488.93	18546.32	19410.62	23999.34	22792.67	23220.95	22423.11	21666.34	16019.18
16650	17807.45	20000.55	22520.9	20425.16	20958.94	23144.98	19717.91	28824.72	15893.11	17416.81	15997.84	16312.49	17307.5	17941.09	22772.65	21292.1	21776.73	21133.36	20427.18	14977.81
16750	17379.69	19764.31	21606.48	19961.65	20524.82	22659.45	19028.51	27829.71	15521.05	16707.75	15525.62	15771.53	16956.31	17474.37	22028.41	20856.17	20712.1	20469.59	19604.26	14890.66
16850	16534.96	18863.66	20552.45	19009.6	19551.7	21562.68	18197.61	26555.04	14696.52	15886.93	15212.21	15228.66	16572.15	16981.86	21189.59	19861	19944.29	19771.89	18897.97	14106.04
16950	17099.7	19863.29	20890.72	19657.1	20603.86	22541.95	18918.18	27581.03	15290.79	16488.94	15680.91	15475.53	17391.03	18066.2	21801.91	20329.6	20394.13	20363.32	19439.29	14711.94
17050	17326.96	20075.17	21148.24	19678.91	20680.38	22877.55	19076.46	27443.98	15769.2	16917.64	15666.18	15568.1	17542.11	18046.55	21945.35	20227.87	20594.36	20507.49	19616.63	14712.35
17150	18343.41	20605.46	22384.24	20959.66	21780.99	23888.81	20133.71	29026.54	16580.9	17989.04	16274.75	16230.89	18482.78	18956.51	22660.86	21301.83	21743.19	21683.73	20497.28	15437.9
17250	18439.98	20380.17	22461.26	20651.67	21379.96	22858.56	19988.15	28733.25	16100.67	17850.29	15974.34	16400.46	18151.82	18487.18	22522.48	21388.94	21549.2	21801.68	20370.24	15227.7
17350	19420.56	21452.03	23390.61	21976.94	22546.59	24262.47	21015.01	30379.6	17083.46	18769.32	16757.95	17099.73	19109.66	19545.29	23685.56	22775.84	22738.67	22589.46	21290.61	16210.89
17450	18799.55	20724.54	23100.63	21347.6	21755.58	23413.55	20492.3	29410.18	16673.06	17941.6	16342.36	16688.14	18244.14	18819.34	23026.51	22074.71	22509.15	22145.18	20647.38	15760.86
17550	19279.82	21461.84	23951.36	21693.57	22608.11	23822.73	20943.04	29961.15	16880.71	18200.65	16779.27	17167.09	18901.05	19396.48	23914.16	23187.6	23193.37	22970.14	21462.22	16470.25
17650	18424.56	20760.8	23109.66	21278.08	22019.23	23340.84	20386.34	29176.78	16657.83	17652.66	16373.88	16996.84	18557.18	18737.95	23566.66	22610.06	22690.72	22340.97	21117.41	15929.79
17750	18030.38	20618.31	22748.81	21517.74	22095.03	23532.44	20094.82	28911.56	16616.01	17417.72	16178.17	16776.28	18985.85	18454.16	23141.67	22122.89	22303.26	21961.92	20403.68	15671.94
17850	17526.52	20094.53	21649.88	20539.17	21331.08	23104.78	19034.12	27648.17	16031.75	16819.71	15590.15	16275.01	18615.61	18053.54	22211.06	21535.32	21510.16	21194.57	19476.66	15392.04
17950	16875.63	18739.44	20679.9	19811.76	20238.36	21781.17	18358.2	26660.67	15326.74	16519.04	15010.53	15281.1	17246.71	16725.89	20782.52	20738.62	20585.94	19878.33	18459.21	14621.06
18050	17125.44	18911.8	21032.99	19849.79	20132.73	22086.72	18478.56	26890.08	15295.17	16840.51	14972.97	15238.92	17170.91	16618.27	20884.4	20832.5	20914.47	19807.36	18578.64	14627.01
18150	16775.85	18621.46	20375.12	19379.7	19685.95	21655.44	18346.62	26345.24	15126.44	16519.67	14764.07	14883.08	17107.38	16861.91	20826.72	20504.31	20638.21	19388.17	18597.73	14405.33
18250	16689.97	18601.03	20111.63	19329.22	19911.42	21762.35	18323.37	26188.49	14961.41	16426.27	14868.71	14854.27	17523.77	17143.95	20731.88	20399.89	20375.24	19207.82	18550.76	14169.04
18350	16898.23	18782.73	20312.36	19671.91	20204.43	21783.36	18508.23	26256.7	15156.32	16407.72	14847.24	14661.65	17704.07	17266.55	20786.47	20740.77	20523.63	19311.81	18564.62	14422.88
18450	17628.35	19421.26	21006.56	20552.57	20840.91	22317.27	19607.09	27356.98	15864.51	17074.41	15234.46	15194.46	18136.5	17650.24	21220.37	21599.51	21407.24	19979.71	19080.41	15075.77
18550	17661.49	19016.16	20896.14	20282.41	20548.26	22108.14	19641.22	27237.78	15769.77	17309.48	14926.77	15313.67	17789.54	17083.63	21189.45	21466.58	21154.14	19679.46	18762.83	14892.96
18650	18509.44	19526.56	21145.71	20593.21	21227.93	22835.26	20067.9	27652.1	16243.38	17584.3	15059.01	15445.61	18226.54	17533.55	21474.16	21720	21912.56	20021.25	19318.43	15397.47
18750	18281.69	19749.68	21144.35	20471.33	21478	22846.15	19999.05	27300.08	16124.78	17826.79	15043.87	15337.26	18127.62	17742.78	21232.64	21726.35	22299.86	20265.7	19164.79	15751.33
18850	18453.04	20334.23	22041.51	20867.1	21906.59	23346.51	20400.62	28134.06	16888.44	18532.88	15599.36	15891.95	18885.85	18220.37	21770.29	22404.36	22755.82	21117.66	19816.05	16227.07
18950	18890.71	20641.81	22551.88	21365.51	22289.41	23617.01	20714.09	28478.62	17024.87	18840.02	15938.99	16286.26	19139.57	18558.11	22286.49	22902.31	23131.94	21661.92	20103.01	16231.08
19050	18421.98	20056.31	22371.57	21374.33	21953.6	23176.92	20524.49	28245.44	16690.84	18400.82	15657.81	16323.65	18200.58	18524.19	21931.87	22521.75	22812.68	21681.64	19796.14	15996.59
19150	18988.77	20423.36	22873.34	21879.93	22314.03	23673.48	20537.41	28738.79	16853.47	18865.03	15809.25	16427.78	18247.27	18667.43	22343.26	22789.7	22938.62	22090.48	20187.99	16200.74
19250	19408.57	21093.31	23413.34	22287.26	22540.94	24292.96	20781.23	28926.15	17146.24	19065.5	16207.83	16639.87	18646.04	18857.11	22827.61	22995.29	22916.63	22555.96	20639.97	16597.24
19350	19066.85	20639.27	22949.01	22036.58	22237	23847.08	20592.3	28524.21	16761.57	18527.64	15929.43	16533.35	18418.06	18269.22	22730.08	23036.53	22467.79	22061.59	20492.84	16325.27
19450	18938.39	20130.2	22379.75	21845.29	22143.97	23565.02	20316.89	28142	16626.73	18085.16	15579.4	15926.07	17861.62	17725.79	21960.21	22509.35	22338.85	21451.73	20164.73	15906.02
19550	18430.51	19477.74	21610.91	20975.85	21271.74	22633.33	19626.09	27323.42	16228.25	17540.85	15282.59	15590.04	17091.97	17262.13	21128.76	21968.95	21822.82	20600.16	19447.23	15589.24
19650	18241.38	19626.06	21182.66	20807.53	21152.63	22832.01	19393.79	26914.56	16086.97	17274.05	15117.01	15312.18	17202.09	17064.91	21008.82	21748.81	21667.81	20210.38	19290.66	15627.16
19750	18188.44	19152.88	21179.85	20795.71	20938.11	22420.12	19255.31	26552.02	15904.95	17412	15064.26	15445.68	17005.86	16868.22	20982.32	21811.66	21444.51	20219.08	19068.27	15266.25
19850	18485.39	19033.98	21505.79	20896.02	21254.5	22866.33	19469.2	26690.49	15977.7	17656.39	15039.12	15546.33	17037.62	17263.6	21166.73	22076.28	21684.34	20402.41	19147.98	15420.15
19950	18657.65	19463.87	21594.15	21297.29	21561.89	22837.79	19886.46	26773.57	16242.88	17911.9	15169.93	15433.42	17183.27	17609.86	20935.03	22109.32	21933.76	20913.3	19274.91	15544.03
20050	18411.24	19597.38	21666.23	21335.15	21652.41	22444.92	19880.64	27056.99	16288.99	17901.33	14815.12	15343.33	17738.42	17465	21221.78	21905.31	21867.25	20718.54	19597.4	15382.61
20150	18205.84	19781.33	21903.29	21705.05	21918.63	22876.15	19950.82	27529.99	16543.95	18078.54	15178.76	15655.47	18507.2	18249.91	21814.94	22329.78	22052.76	20991.29	19786.75	15325.06
20250	17885.52	19950.68	21435.05	21413.84	21977.88	22777.16	19862.94	27047.44	16218.87	17542.72	15278.23	15513.27	18719.53	18236.77	21514.61	21911.91	21940.41	20705.87	19264.81	15213.42
20350	16872.3	19083.07	20405.71	20151.99	20743.06	21561.66	18771.47	25483.21	15582.56	16521.3	14701.73	14727.36	17622.39	17452.7	20971.98	20556.31	20858.23	19656.36	18305.45	14155.15
20450	16449.87	18915.43	20034.21	19525.94	20326.79	21417.81	18494.8	25020.8	15627.26	16231.33	14464.96	14565.13	17069.44	17261.12	20543.03	20223.2	20571.29	19537.96	17899.49	14132.63
20550	16810.55	19075.2	20045.26	19790.59	20355.37	21450.56	18700.1	25125.15	15836.93	16487.53	14509.35	14653.21	17192.38	17176.85	20482.93	20333.07	20507.31	19681.85	18199.45	14223.17
20650	17662.54	19525.5	20978.75	20766.06	20834.88	22145.91	19236.2	26152.93	16149.46	17291.56	14757.1	15026.49	17326.85	17426.52	20606.83	21233.3	21205.77	20060.8	18646.82	15039.38
20750	17550.17	19164.74	21051.74	20545.01	20848.04	21465.89	19117.13	25832.33	15901.33	17423.8	14677.66	14937.09	16718.71	17284.92	20390.66	21311.74	21308.55	20174.4	18414.27	14687.09
20850	17894.27	19372.27	21329.09	21120.74	21390.67	22014.73	19546.9	26321.12	16117.85	17838.21	14865.2	15097.72	17175.57	17370.17	20197.05	21565.64	21885.86	20634.21	18783.57	15166.58
20950	18207.2	19730.43	21445.74	21733.22	21934.3	22694.8	19737.46	26818.22	16694.67	18355.69	14915.4	15465.12	17776.1	17758.99	20484.85	21827.08	22243.53	20901.34	19112.85	15751.01
21050	17869.84	19121.07	21047.23	20788.21	21165.11	21844.94	19146.51	25557.74	16266.76	17917.87	14676.48	15385.92	17230.05	17431.56	20302.52	21248.51	21937.85	20580.89	18778.67	15248.75
21150	18107.82	19675.41	21405.15	21206.04	21996.21	22406.76	19344.32	26216.28	16541.09	18305.59	15002.56	15688.52	17949.03	17781.21	20878.61	21748.33	22693.26	20939.73	19029.18	15613.19
21250	18059.93	19642.99	21802.71	21142.19	22120.18	22173.69	19594.45	26317.55	16681.1	18149.71	14795.76	15667.21	18078.67	17744.24	21145.59	22047.3	22126.73	21195.66	18948.99	15611.54
21350	17853.18	19217.93	21080.37	20971.02	21435.56	21511.45	19556.81	25733.74	16296.62	17524.36	14682.71	15104.75	17772.08	17255.68	20787.33	21607.43	21744.65	20418.5	18581	15304.8
21450	17767.39	19317.87	20811.75	20999.57	21195.92	21743.63	19412.02	25826.32	16214.3	17423.27	14497.75	14787.24	18122.06	17333.53	20674.44	21620.52	21509.17	20200.82	18295.34	15254.95
21550	18473.32	20008.77	21498.57	21245.75	21682.43	22336.63	19973.54	26253.35	16542.17	17919.71	14863.62	15365.51	18727.48	17875.13	21166.66	22616.73	22437.51	20560.25	18939.67	15661.5
21650	18633.6	19811.59	21709.63	21446.36	21738.61	22166.41	20071.56	26191.54	16550.1	18122.35	14879.1	15220.08	18634.16	17940.42	20999.05	22606.48	22130.72	20458.31	19242.82	15594.19
21750	18265.9	19563.03	21791.41	21261.88	21342.2	22159.81	19858.56	26224.93	16338.06	17885.65	14959.87	15202.66	18459.83	17819.24	20935.34	22169.67	22021.51	20576.59	19077.54	15478.41
21850	18549.34	19850.21	21673.5	21262.93	21747.77	22354.82	20076.03	26589.95	16484.22	17744.18	14750.77	15081.48	18577.84	17959.83	20764.88	22548.77	22065.06	20557.45	19102.55	15614.99
21950	18945.19	20666.69	22540.59	21729.27	22354.27	22892.86	20723.32	26982.52	17096.1	18227.64	15482.42	15938.16	19241.29	18580.32	21447.41	22836.02	22785.42	21299.22	19759.15	16136.65
22050	19215.3	20927.72	22717.73	22042.37	22776.36	22707.74	21086.35	27391.62	17390.97	18715.34	15861.61	15999.95	19079.86	18579.85	21731.86	22595.48	22972.19	21818.69	19966.82	16406.33
22150	18294.36	20021.08	21864.56	20838.95	21527.36	21557.34	20296.41	26277.25	16411.17	17828.65	15192.77	15464.22	17644.32	17635.28	21059	21559.47	21682.63	20695.78	19439.86	15593.64
22250	18302.49	20242.65	21360.26	20662.21	21509.09	21918.96	20136.5	26195.08	16380.76	17365.06	15361.94	15348.49	17813.33	17746.88	21062.36	21337.51	21030.37	20136.19	19414.57	15699.54
22350	17132.93	19556.22	19969.39	19805.95	20532.51	21096.27	19287.17	24829.33	15548.45	16445.05	14516.48	14545.1	17004.74	16902.15	20406.36	20080.84	20032.1	19428.01	18518.44	14871.47
22450	17438.87	19893.3	20609.96	20625.07	21134.81	22120.85	19601	25842.23	15964.75	16884.06	15037.31	14751.35	17751.19	17640.47	21076.52	20904.06	20913.6	19844.8	18868.26	15063.78
22550	16841.21	19071.33	20668.72	19648.63	20322.97	21128.47	18733.36	25130.23	15535.21	16586.77	14963.08	14616.7	16858.82	17288.76	20512.31	20571.43	20646.85	19784.66	18445.83	14428.43
22650	18350.45	20360.37	22154.74	21528.16	21861.1	22963.12	20282.33	27158.18	16722.67	17980.91	15761.63	15654.73	18124.82	18113.92	21909.18	22157.48	22472.59	21363.13	19735.12	15754.7
22750	19762.65	21530.96	24001.17	22860.64	23432.58	24445.75	21700.72	29020.96	17889.68	19199.21	16382.3	16657.92	19176.67	19036.43	23220.25	23655.22	23978.17	22937.6	21035.42	16906.43
22850	19835.94	21318.15	23783.66	22471.15	23330.83	24362.97	21571.03	29042.08	17642.01	19360.68	16249.31	16779.08	18977.35	19074.19	22710.25	23654.39	23859.48	22976.45	21000.38	16536.78
22950	18571.25	20448.78	22207.07	20946.47	21994.6	22866.42	20345.87	27048.78	16613.73	18268.41	15500.41	16145.91	17823.3	18236.67	21396	22522.03	22756.51	21579.88	19782.11	15670.88
23050	17980.6	19590.69	20422.74	20116.5	21343.43	22300.72	19105.53	25332.88	16184.71	17512.31	14735.34	15362.64	16951.79	17516.42	20273	21476.43	22195.15	20493.32	18307.38	15455.29
23150	17195.19	18331.12	19130.67	18742.77	20539.18	21816.01	17740.33	23614.04	15628.98	16894.52	14107.5	14720.92	16094.4	16819.5	19041.68	20318.42	21426.52	19409.44	16998.74	14741.1
23250	17583.64	18392.99	19786.5	18931.73	20629.01	21688.45	17812.53	23911.06	15986.07	16986.43	13916.14	14419.31	16245.9	16664.48	18885.04	20345.92	21653.33	19803.11	16979.13	14823.88
23350	17820.74	18882.32	20846.48	20008.45	21297.15	21680.02	18760.19	24333.88	15718.53	17022.01	14186.95	14358.72	16540.46	16826.07	19208.67	20790.25	21162.04	20398.78	17403.13	14819.53
23450	17534.27	18467.88	21112.73	20005.48	21000.38	21341.1	18935.69	24893.65	15748.14	16849.3	14245.74	14550.45	16369.2	16704	19305.59	21136	20666.34	20052.74	17700.83	14731.3
23550	18656.52	19721.92	21874.67	21441.45	22194.46	22728.82	19833.98	26970.51	16669.41	17956.43	15205.16	15427.72	17587.98	17726.59	20786.9	22355.8	21746.49	20602.2	19202.63	15750.37
23650	17969.02	18783.83	21577.44	20820.07	21477.77	22128.68	19282.46	26273.47	15889.12	17342.9	14780.41	15290.89	16623.57	16781.67	20310.94	21761.99	21245.98	19951.08	18798.53	15168.71
23750	18976.75	19563.7	22555.65	21723.76	22527.94	23394.94	20036.39	27589.83	16752.84	18461.77	15349.15	16050.5	17307.38	17527.35	21174.12	22896.24	22607.88	21138.18	19950.85	15800.67
23850	18590.82	19869.85	22169.42	21651.1	22204.54	23510.46	19941.12	27427.05	16917.95	18394.58	15523.54	15965.9	17713.98	17914.68	21285.03	22393.7	22523.28	21493.9	19868.88	15761.95
23950	18236.06	20255.8	22011.59	21772.85	22086.34	23413.5	20063.96	27500.31	16910.31	18208.93	15542.48	15801.97	17821.52	18050.55	21881.95	22397.78	22178.61	21481.13	19564.77	15811.61
24050	17598.78	19541.68	21504.42	20699.93	21264.84	22706.22	19525.8	26654.28	16153.85	17585.62	15193.72	15581.97	17070.51	17557.88	21232.92	21694.12	21359.14	20901.86	19026.78	15278.3
24150	17609.28	19738.72	21474.23	20762.42	21355.37	22567.05	19402.2	26762.64	16130.83	17296.89	15183.77	15486.2	16935.82	17159.47	20986.82	21568.47	21392.43	20868.25	19008.01	15035.93
24250	17599.42	19853.07	21400.88	20583.62	21108.8	22167.61	19455.13	26511.36	16150.45	17368.67	15084.48	15426.32	16971.7	17216	21032.71	21426.12	21482.85	20487.67	18787.28	15127.93
24350	17633.86	19959.95	21521.66	20754.93	21056.01	22650.71	19330.31	26541.8	16000.42	17418.86	15289.24	15647.75	17150.14	17724.66	21176.66	21419.32	21471.25	20719.79	18861.08	15332.05
